prof_id,title,link,snippet,num_cited
31,GraphQ IR: Unifying the Semantic Parsing of Graph Query Languages with One Intermediate Representation,https://aclanthology.org/2022.emnlp-main.394/,"… ), the NSFC Youth Project (62006136), and a grant from the Institute for Guo Qiang, Tsinghua University (2019GQB0003). Jidong Zhai is the corresponding author of this paper. …",2
31,AIPerf: Automated machine learning as an AI-HPC benchmark,https://ieeexplore.ieee.org/abstract/document/9430136/,"… Jidong Zhai received the BEng degree in … from Tsinghua University in 2010. He is currently an associate professor at the Department of Computer Science and Technology, Tsinghua …",13
31,A roadmap for big model,https://arxiv.org/abs/2203.14101,"With the rapid development of deep learning, training Big Models (BMs) for multiple downstream tasks becomes a popular paradigm. Researchers have achieved various outcomes in …",9
31,ScalAna: Automating scaling loss detection with graph analysis,https://ieeexplore.ieee.org/abstract/document/9355294/,"Scaling a parallel program to modern supercomputers is challenging due to inter-process communication, Amdahl's law, and resource contention. Performance analysis tools for finding …",5
32,Attention mechanisms in computer vision: A survey,https://link.springer.com/article/10.1007/s41095-022-0271-y,… Song-Hai Zhang received his Ph.D. degree in computer science and technology from Tsinghua … of Computer Science and Technology at Tsinghua University. His research interests …,399
32,Traffic signal detection and classification in street views using an attention model,https://dc.tsinghuajournals.com/computational-visual-media/vol4/iss3/5/,"… The experiments on traffic signs used the Tsinghua–Tencent 100K dataset [5], and we compare our method to the method in that paper. The traffic light detection and classification …",71
32,A new dataset of dog breed images and a benchmark for finegrained classification,https://link.springer.com/article/10.1007/s41095-020-0184-6,"… Using the above pipeline, 70,428 dog images were annotated for our Tsinghua Dogs dataset, including about 46,000 images of dogs taken in Chinese cities, 18,000 images from the …",13
32,A comparative study of algorithms for realtime panoramic video blending,https://ieeexplore.ieee.org/abstract/document/8300640/,"… Songhai Zhang received the Ph.D. degree from Tsinghua University, China, in 2007. He is currently an Associate Professor of computer science with Tsinghua University. His research …",38
32,Knowledge graph construction with structure and parameter learning for indoor scene design,https://link.springer.com/article/10.1007/s41095-018-0110-3,"… He is currently an associate professor of computer science in Tsinghua University. His … degrees in computer science from Tsinghua University, China, in 2003 and 2008, respectively. He …",35
32,Deep image synthesis from intuitive user input: A review and perspectives,https://link.springer.com/article/10.1007/s41095-021-0234-8,… Song-Hai Zhang received his Ph.D. degree in computer science and technology from Tsinghua … of Computer Science and Technology at Tsinghua University. His research interests …,11
32,Practical automatic background substitution for live video,https://link.springer.com/article/10.1007/s41095-016-0074-0,"… Tsinghua University, in 2012. His research interests include image and video editing, and computer graphics. … Songhai Zhang received his Ph.D. degree from Tsinghua …",19
32,Choreomaster: choreography-oriented music-driven dance synthesis,https://dl.acm.org/doi/abs/10.1145/3450626.3459932,"Despite strong demand in the game and film industry, automatically synthesizing high-quality dance motions remains a challenging task. In this paper, we present ChoreoMaster, a …",42
32,Deep online video stabilization with multi-grid warping transformation learning,https://ieeexplore.ieee.org/abstract/document/8554287/,"… bachelor’s degree with Tsinghua University. His research … Tsinghua University. His research interests include computer graphics, image analysis, and computer vision. Song-Hai Zhang …",87
32,Focusing on your subject: Deep subject-aware image composition recommendation networks,https://link.springer.com/article/10.1007/s41095-021-0263-3,… She is currently pursuing a master degree in Tsinghua University. Her research interests … Song-Hai Zhang received his Ph.D. degree from Tsinghua University in 2007. He is currently an …,0
32,What and where: A context-based recommendation system for object insertion,https://link.springer.com/article/10.1007/s41095-020-0158-8,… Song-Hai Zhang received his Ph.D. degree … Tsinghua … He is currently an associate professor of computer science at Tsinghua University. His research interests include image and video …,12
32,MoCap-Solver: A neural solver for optical motion capture data,https://dl.acm.org/doi/abs/10.1145/3450626.3459681,"In a conventional optical motion capture (MoCap) workflow, two processes are needed to turn captured raw marker sequences into correct skeletal animation sequences. Firstly, various …",9
32,Optimal pose guided redirected walking with pose score precomputation,https://ieeexplore.ieee.org/abstract/document/9756797/,"Redirected walking (RDW) aims to reduce the collisions in the physical space for VR applications. However, most of the previous RDW methods do not consider future possibilities of …",5
32,Style-compatible object recommendation for multi-room indoor scene synthesis,https://arxiv.org/abs/2003.04187,Traditional indoor scene synthesis methods often take a two-step approach: object selection and object arrangement. Current state-of-the-art object selection approaches are based on …,3
32,Multi-user redirected walking in separate physical spaces for online vr scenarios,https://ieeexplore.ieee.org/abstract/document/10058042/,"… E-mail: liujiaho19@mails.tsinghua.edu.cn, shz@tsinghua.edu.cn • Miao Wang is with the School of Computer Science and Engineering, Beihang University, Beijing, China. E-mail: …",2
32,PhotoRecomposer: Interactive photo recomposition by cropping,https://ieeexplore.ieee.org/abstract/document/8078205/,"… from Tsinghua … Song-Hai Zhang received the PhD degree from Tsinghua University, Beijing, China, in 2007. He is currently an associate professor of computer science at Tsinghua …",23
32,Pose2seg: Detection free human instance segmentation,http://openaccess.thecvf.com/content_CVPR_2019/html/Zhang_Pose2Seg_Detection_Free_Human_Instance_Segmentation_CVPR_2019_paper.html,"The standard approach to image instance segmentation is to perform the object detection first, and then segment the object from the detection bounding-box. More recently, deep …",133
32,Intelligent visual media processing: When graphics meets vision,https://link.springer.com/article/10.1007/s11390-017-1681-7,"… degree in the Department of Computer Science and Technology in 2007 from Tsinghua University, Beijing. He is currently an associate professor of computer science at Tsinghua …",73
32,Smoothness preserving layout for dynamic labels by hybrid optimization,https://link.springer.com/article/10.1007/s41095-021-0231-y,… Song-Hai Zhang received his Ph.D. degree of computer science and technology from Tsinghua … of Computer Science and Technology at Tsinghua University. His research interests …,0
32,Velocity guided amplification of view rotation for seated VR scene exploration,https://ieeexplore.ieee.org/abstract/document/9419095/,"This paper presents a velocity guided amplification approach for head rotation in VR headsets, enabling the amplification factor to be dynamically changed according to head rotation …",2
33,Flame-retardant quasi-solid polymer electrolyte enabling sodium metal batteries with highly safe characteristic and superior cycling stability,https://link.springer.com/article/10.1007/s12274-019-2369-9,"… Jinfeng Yang and Min Zhang contributed equally to this work. © Tsinghua University Press and Springer-Verlag GmbH Germany, part of Springer Nature 2019 Received: 8 January …",39
33,Dew point measurement using a carbon-based capacitive sensor with active temperature control,https://pubs.acs.org/doi/abs/10.1021/acsami.8b18538,"… Tsinghua-Berkeley Shenzhen Institute, Tsinghua University, Shenzhen 518055, China More by Min Zhang … the atmospheric pressure was 101 kPa, and the gas flow rate was 0.35 L/min. …",33
33,A prodrug nanoplatform via esterification of STING agonist and IDO inhibitor for synergistic cancer immunotherapy,https://link.springer.com/article/10.1007/s12274-022-4598-6,"… 2 mL of ultrapure H2O2 was added into the bottle under the ultrasound for 10 min to perform … models in different treatment groups, and centrifuged for 15 min at 1,500g, 4 C. Serum was …",5
33,Efficient neural matrix factorization without sampling for recommendation,https://dl.acm.org/doi/abs/10.1145/3373807,"Recommendation systems play a vital role to keep users engaged with personalized contents in modern online platforms. Recently, deep learning has revolutionized many research …",105
33,A survey on the fairness of recommender systems,https://dl.acm.org/doi/abs/10.1145/3547333,Recommender systems are an essential tool to relieve the information overload challenge and play an important role in people’s daily lives. Since recommendations involve allocations …,26
33,Jointly learning explainable rules for recommendation with knowledge graph,https://dl.acm.org/doi/abs/10.1145/3308558.3313607,Explainability and effectiveness are two key aspects for building recommender systems. Prior efforts mostly focus on incorporating side information to achieve better recommendation …,168
33,Guest selectivity in the supramolecular host networks fabricated by van der Waals force and hydrogen bond,https://link.springer.com/article/10.1007/s12274-018-2247-x,"Here, the structural transformations of H 4 ETTC induced by coronene (COR) and selective adsorption behaviors of COR in different templates were investigated by scanning tunnelling …",12
33,Designable heteronanocrystals via interface redox reaction,https://link.springer.com/article/10.1007/s12274-022-5222-5,"The synergistic interaction of different components in heteronanocrystals induces interfacial phenomena and novel functionalities. Nonetheless, effective technologies to design and …",0
33,Piezoresistive stretchable strain sensors with human machine interface demonstrations,https://www.sciencedirect.com/science/article/pii/S0924424718300396,"… University in 2012 and is an associate professor in Tsinghua … Tsinghua University in 1994 and 1999, respectively. He joined Tsinghua University in 1998 and is a professor in Tsinghua …",88
33,Neural logic reasoning,https://dl.acm.org/doi/abs/10.1145/3340531.3411949,Recent years have witnessed the success of deep neural networks in many research areas. The fundamental idea behind the design of most neural networks is to learn similarity …,60
33,Deep‐learning detection of cancer metastases to the brain on MRI,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.27129,"Background Approximately one‐fourth of all cancer metastases are found in the brain. MRI is the primary technique for detection of brain metastasis, planning of radiotherapy, and the …",70
33,Fairness-aware group recommendation with pareto-efficiency,https://dl.acm.org/doi/abs/10.1145/3109859.3109887,Group recommendation has attracted significant research efforts for its importance in benefiting a group of users. This paper investigates the Group Recommendation problem from a …,153
33,Optimizing dense retrieval model training with hard negatives,https://dl.acm.org/doi/abs/10.1145/3404835.3462880,"Ranking has always been one of the top concerns in information retrieval researches. For decades, the lexical matching signal has dominated the ad-hoc retrieval process, but solely …",130
33,Electrostatic footpads enable agile insect-scale soft robots with trajectory control,https://www.science.org/doi/abs/10.1126/scirobotics.abe7906,"Agility and trajectory control are two desirable features for robotics, but they become very challenging for soft robots without rigid structures to support rapid manipulations. Here, a …",47
33,Insect-scale fast moving and ultrarobust soft robot,https://www.science.org/doi/abs/10.1126/scirobotics.aax1594,Mobility and robustness are two important features for practical applications of robots. Soft robots made of polymeric materials have the potential to achieve both attributes …,253
33,Towards representation alignment and uniformity in collaborative filtering,https://dl.acm.org/doi/abs/10.1145/3534678.3539253,Collaborative filtering (CF) plays a critical role in the development of recommender systems. Most CF methods utilize an encoder to embed users and items into the same representation …,9
33,CCT2 is an aggrephagy receptor for clearance of solid protein aggregates,https://www.sciencedirect.com/science/article/pii/S0092867422002653,… The mouse experiments were approved by the Institutional Animal Care and Use Committees at Tsinghua University and they were in compliance with all relevant ethical regulations. …,37
33,Toward dynamic user intention: Temporal evolutionary effects of item relations in sequential recommendation,https://dl.acm.org/doi/abs/10.1145/3432244,… Weizhi Ma has been supported by Shuimu Tsinghua Scholar Program. This paper is based upon work supported by an IBM Global Academic Award. Authors’ addresses: C. …,28
33,Graph heterogeneous multi-relational recommendation,https://ojs.aaai.org/index.php/AAAI/article/view/16515,"Traditional studies on recommender systems usually leverage only one type of user behaviors (the optimization target, such as purchase), despite the fact that users also generate a …",66
33,Learning and transferring social and item visibilities for personalized recommendation,https://dl.acm.org/doi/abs/10.1145/3132847.3132911,"User feedback in the form of movie-watching history, item ratings, or product consumption is very helpful in training recommender systems. However, relatively few interactions between …",52
34,High‐Performance On‐Chip Thermionic Electron Micro‐Emitter Arrays Based on Super‐Aligned Carbon Nanotube Films,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907814,An important advancement towards the realization of miniaturized and fully integrated vacuum electronic devices will be the development of on‐chip integrated electron sources with …,8
34,THUYG-20: A free Uyghur speech database,http://jst.tsinghuajournals.com/EN/abstract/abstract149668.shtml,"Speech data plays a fundamental role in research on speech recognition. However, there are few open speech databases available for researchers in China, especially for minor …",20
34,An autoimmune disease variant of IgG1 modulates B cell activation and differentiation,https://www.science.org/doi/abs/10.1126/science.aap9310,The maintenance of autoreactive B cells in a quiescent state is crucial for preventing autoimmunity. Here we identify a variant of human immunoglobulin G1 (IgG1) with a Gly 396 →Arg …,27
34,Rgb-d slam in dynamic environments using point correlations,https://ieeexplore.ieee.org/abstract/document/9145704/,"… the MS and PhD degrees in computer science from Tsinghua University, Beijing, China, in 2009. He was a postdoctoral fellow with Tsinghua University from 2009 to 2011 and a visiting …",81
34,"Taming the"" Monster"": Overcoming program optimization challenges on SW26010 through precise performance modeling",https://ieeexplore.ieee.org/abstract/document/8425230/,"This paper presents an effort for overcoming the complexities of program optimizations on SW26010, the heterogeneous many-core processor that powers Sunway TaihuLight, the …",13
34,Advance into ocean: from bionic monomer to swarm intelligence,https://www.ejournal.org.cn/EN/10.12263/DZXB.20201448,"Abstract: In recent years, swarm intelligence, as a novel multi-disciplinary technology, has made remarkable achievements in various fields, such as shared traffic, swarm unmanned …",7
34,Poisson vector graphics (PVG),https://ieeexplore.ieee.org/abstract/document/8449116/,"This paper presents Poisson vector graphics (PVG), an extension of the popular diffusion curves (DC), for generating smooth-shaded images. Armed with two new types of primitives, …",16
34,Unrestricted adversarial attacks on imagenet competition,https://arxiv.org/abs/2110.09903,Many works have investigated the adversarial attacks or defenses under the settings where a bounded and imperceptible perturbation can be added to the input. However in the real-…,4
34,Parallel and scalable heat methods for geodesic distance computation,https://ieeexplore.ieee.org/abstract/document/8789398/,"In this paper, we propose a parallel and scalable approach for geodesic distance computation on triangle meshes. Our key observation is that the recovery of geodesic distance with the …",19
34,YEATS2 regulates the activation of TAK1/NF-κB pathway and is critical for pancreatic ductal adenocarcinoma cell survival,https://link.springer.com/article/10.1007/s10565-021-09671-4,The prognosis of pancreatic ductal adenocarcinoma (PDAC) is poor despite diagnostic progress and new chemotherapeutic regimens. Constitutive activation of NF-κB is frequently …,3
34,Fast-Transient Radiation-Hardened Low-Dropout Voltage Regulator for Space Applications,https://ieeexplore.ieee.org/abstract/document/9393980/,This article presents a fast-transient radiation-hardened low-dropout (LDO) voltage regulator integrated in a standard 0.6-μm BiCMOS technology for space and other harsh radiation …,6
34,The development about Social Network Analysis and the review about its application on engineering,https://link.springer.com/chapter/10.2991/978-94-6239-255-7_47,"Social network analysis as a method, its application has become more and more widely used. Firstly, this paper reviews the origin and the maturity about this method; Secondly, it also …",2
34,Electrocatalysts in lithium-sulfur batteries,https://link.springer.com/article/10.1007/s12274-022-5215-4,Lithium-sulfur (Li-S) batteries with the merits of high theoretical capacity and high energy density have gained significant attention as the next-generation energy storage devices. …,7
34,Transient Receptor Potential Canonical Channels and Brain Diseases,https://link.springer.com/content/pdf/10.1007/978-94-024-1088-4.pdf,"… IDG/McGovern Institute for Brain Research at Tsinghua, Beijing, China … Fang Zheng Department of Pharmacology and Toxicology, College of Medicine, University of Arkansas for …",19
34,A multi-branch ResNet with discriminative features for detection of replay speech signals,https://www.cambridge.org/core/journals/apsipa-transactions-on-signal-and-information-processing/article/multibranch-resnet-with-discriminative-features-for-detection-of-replay-speech-signals/6B70AA909E6515003FFBA8ED2E2235A7,"… , Tsinghua University, where his … Fang Zheng received the BS and MS degrees in computer science and technology and Ph.D. degree in computer application technology from Tsinghua …",5
34,Group recommender systems: An introduction,https://link.springer.com/content/pdf/10.1007/978-3-319-75067-5.pdf,"Recommender systems have become a fundamental means for providing personalized guidance to users in their searches for interesting or useful objects such as movies, songs, …",114
34,Compressed Sensing for Privacy-Preserving Data Processing,https://link.springer.com/content/pdf/10.1007/978-981-13-2279-2.pdf,"Compressed sensing is an established technique for simultaneous signal acquisition and compression, as well as dimensionality reduction, based on representing a signal with a small …",11
34,Robustness-related issues in speaker recognition,https://link.springer.com/content/pdf/10.1007/978-981-10-3238-7.pdf,"… Thomas Fang Zheng Tsinghua National Laboratory for Information Science and Technology, Division of Technical Innovation and Development, Department of Computer Science and …",28
34,"Internet of things for smart cities: technologies, big data and security",https://link.springer.com/content/pdf/10.1007/978-3-319-95037-2.pdf,"… Jay Kuo, University of Southern California, Los Angeles, CA, USA Thomas Fang Zheng, Research Institute of Information Technology, Tsinghua University, Beijing, China …",62
34,Massive access for cellular internet of things theory and technique,https://books.google.com/books?hl=en&lr=&id=48OWDwAAQBAJ&oi=fnd&pg=PR5&dq=Fang+Zheng+tsinghua&ots=TlrvrsHqgx&sig=JpD939IhI49xvv_ILKltFj1Eoeg,"This book focuses on massive access to the cellular internet of things (IoT). Both theory and technique are addressed, with more weight placed on the latter. This is achieved by …",42
35,Amorphous NiOn coupled with trace PtOx toward superior electrocatalytic overall water splitting in alkaline seawater media,https://link.springer.com/article/10.1007/s12274-022-5369-0,"Developing corrosion resistance bifunctional electrocatalysts with high activity and stability toward both hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), …",0
35,MXene (Ti3C2) Vacancy-Confined Single-Atom Catalyst for Efficient Functionalization of CO2,https://pubs.acs.org/doi/abs/10.1021/jacs.8b13579,A central topic in single-atom catalysis is building strong interactions between single atoms and the support for stabilization. Herein we report the preparation of stabilized single-atom …,409
35,Ligand‐Modulated Excess PbI2 Nanosheets for Highly Efficient and Stable Perovskite Solar Cells,https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.202000865,"Excess lead iodide (PbI 2 ), as a defect passivation material in perovskite films, contributes to the longer carrier lifetime and reduced halide vacancies for high‐efficiency perovskite solar …",120
35,Clinical characteristics and convalescent plasma therapy in severe and critically ill COVID-19 patients,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3576894,"Background: The global pandemic of coronavirus disease 2019 (COVID-19) has caused great challenge to the healthcare system. Hypertension (HT), Diabetes Mellitus (DM) and …",4
35,Risk-controlled selective prediction for regression deep neural network models,https://ieeexplore.ieee.org/abstract/document/9207676/,"Regression deep neural network (DNN) models have been successfully utilized in numerous fields. In real-world applications, large regression errors on individual samples may result …",8
35,Water stable haloplumbate modulation for efficient and stable hybrid perovskite photovoltaics,https://onlinelibrary.wiley.com/doi/abs/10.1002/aenm.202101082,The commercialization of perovskite solar cells is mainly limited by their operational stability. Interlayer modification by thin interface materials between the perovskite and the charge …,18
35,Genlog: Accurate log template discovery for stripped x86 binaries,https://ieeexplore.ieee.org/abstract/document/8029626/,"Log analysis plays an important role for computer failure diagnosis. With the ever increasing size and complexity of logs, the task of analyzing logs has become cumbersome to carry out …",10
35,Novel flat-plate photobioreactor with inclined baffles and internal structure optimization to improve light regime performance,https://pubs.acs.org/doi/abs/10.1021/acssuschemeng.0c06109,A novel flat-plate photobioreactor (FPPBR) with inclined baffles (IBs) was developed and used for high-density algae cultivation. The internal structure of the bioreactor was optimized …,11
35,Three-dimensional electronic microfliers inspired by wind-dispersed seeds,https://www.nature.com/articles/s41586-021-03847-y,"Large, distributed collections of miniaturized, wireless electronic devices 1 , 2 may form the basis of future systems for environmental monitoring 3 , population surveillance 4 , disease …",92
35,Fabrication of Fe nanocomplex pillared few-layered Ti3C2Tx MXene with enhanced rate performance for lithium-ion batteries,https://link.springer.com/article/10.1007/s12274-020-3221-y,"Pillaring technologies have been considered as an effective way to improve lithium storage performance of Ti 3 C 2 T x MXene. Nevertheless, the pillared hybrids suffer from sluggish Li …",36
35,Autophagy substrate SQSTM1/p62 regulates chromatin ubiquitination during the DNA damage response,https://www.tandfonline.com/doi/abs/10.1080/15548627.2016.1245262,"The importance of autophagy in the DNA damage repair process is clear; however, the detailed molecular mechanism is still largely unknown. Here we found that DNA damage-…",45
35,Roo: Route planning algorithm for ride sharing systems on large-scale road networks,https://ieeexplore.ieee.org/abstract/document/8679187/,"Ride sharing has been widely studied in academia and applied in mobility-on-demand (MoD) systems as a means of reducing the number of cars, congestion, and pollution by sharing …",6
35,Effective regulation mechanisms of Fe-Ni (oxy) hydroxide: Ni-rich heteroatomic bonding (Ni—O—Fe—O—Ni) is essential,https://link.springer.com/article/10.1007/s12274-022-5019-6,"Although Fe-Ni combination performs well in transition metal-based oxygen evolution reaction (OER) electrocatalysts, there are lack of clear and general regulations mechanism to fully …",3
35,From structural ceramics to 2D materials with multi-applications: A review on the development from MAX phases to MXenes,https://link.springer.com/article/10.1007/s40145-021-0535-5,"MAX phases (Ti 3 SiC 2 , Ti 3 AlC 2 , V 2 AlC, Ti 4 AlN 3 , etc.) are layered ternary carbides/nitrides, which are generally processed and researched as structure ceramics. Selectively …",80
35,Microwave-assisted molybdenum-nickel alloy for efficient water electrolysis under large current density through spillover and Fe doping,https://link.springer.com/article/10.1007/s12274-022-4230-9,"The development of high-efficiency electrocatalysts for overall water splitting under large current density is significant and challenging. Herein, a high-performing Fe-doped MoNi alloy …",5
35,Research capacity of global health institutions in China: a gap analysis focusing on their collaboration with other low-income and middle-income countries,https://gh.bmj.com/content/6/7/e005607.abstract,"… Tsinghua University was unique among others in that it had a leading position on EH, … Tsinghua University’s advantage in science and technology put them in a unique position to …",4
35,219.6 W large-mode-area Er: Yb codoped fiber amplifier operating at 1600 nm pumped by 1018 nm fiber lasers,https://opg.optica.org/abstract.cfm?uri=ol-46-9-2192,"We demonstrate, to the best of our knowledge, the first high-power large-mode-area Er:Yb codoped fiber amplifier pumped by 1018 nm fiber lasers. The output power reaches 219.6 W, …",13
35,Iexpressnet: Facial expression recognition with incremental classes,https://dl.acm.org/doi/abs/10.1145/3394171.3413718,"Existing methods on facial expression recognition (FER) are mainly trained in the setting when all expression classes are fixed in advance. However, in real applications, expression …",14
35,Dynamic task offloading for mobile edge computing with hybrid energy supply,https://ieeexplore.ieee.org/abstract/document/9983979/,"Mobile edge computing (MEC), as a new distributed computing model, satisfies the low energy consumption and low latency requirements of computation-intensive services. The task …",45
35,Hierarchical utilization of raw Ti3C2Tx MXene for fast preparation of various Ti3C2Tx MXene derivatives,https://link.springer.com/article/10.1007/s12274-021-3847-4,"Due to easy re-stacking, low yield of few-layered MXenes (f-MXenes), the applications of MXenes are mainly restricted in multi-layered MXenes (m-MXenes) state. Although f-MXenes …",19
36,Discovering adversarial examples with momentum,https://www.researchgate.net/profile/Tianyu-Pang/publication/320464483_Discovering_Adversarial_Examples_with_Momentum/links/59f2b1a6a6fdcc1dc7bb1ef9/Discovering-Adversarial-Examples-with-Momentum.pdf,"Abstract Machine learning models, especially Deep Neural Networks, are vulnerable to adversarial examples—malicious inputs crafted by adding small noises to real examples, but …",72
36,Tianshou: A highly modularized deep reinforcement learning library,https://www.jmlr.org/papers/volume23/21-1127/21-1127.pdf,"In this paper, we present Tianshou, a highly modularized Python library for deep reinforcement learning (DRL) that uses PyTorch as its backend. Tianshou intends to be researchfriendly …",12
36,Spatio-temporal backpropagation for training high-performance spiking neural networks,https://www.frontiersin.org/articles/10.3389/fnins.2018.00331/full,"Spiking neural networks (SNNs) are promising in ascertaining brain-like behaviors since spikes are capable of encoding spatio-temporal information. Recent schemes, eg, pre-training …",575
36,Acid-degradable gadolinium-based nanoscale coordination polymer: A potential platform for targeted drug delivery and potential magnetic resonance imaging,https://link.springer.com/article/10.1007/s12274-017-1705-1,"During conventional chemotherapy for cancer, nonspecific drug distribution, which causes serious side effects in normal tissues, is a serious limitation. Thus, it is desirable to develop a …",23
36,Neuralef: Deconstructing kernels by deep neural networks,https://proceedings.mlr.press/v162/deng22b.html,Learning the principal eigenfunctions of an integral operator defined by a kernel and a data distribution is at the core of many machine learning problems. Traditional nonparametric …,9
36,Defense against adversarial attacks using high-level representation guided denoiser,http://openaccess.thecvf.com/content_cvpr_2018/html/Liao_Defense_Against_Adversarial_CVPR_2018_paper.html,"Neural networks are vulnerable to adversarial examples, which poses a threat to their application in security sensitive systems. We propose high-level representation guided denoiser (…",737
36,Visual diagnosis of tree boosting methods,https://ieeexplore.ieee.org/abstract/document/8017582/,"Tree boosting, which combines weak learners (typically decision trees) to generate a strong learner, is a highly effective and widely used machine learning method. However, the …",86
36,The future of artificial intelligence in China,https://dl.acm.org/doi/pdf/10.1145/3239540,"… Jun Zhu is a professor of computer science at Tsinghua University and director of TSAIL. … Wenguang Chen is a professor of computer science and technology at Tsinghua University, …",18
36,Stability and protection of nanowire devices in air,https://link.springer.com/article/10.1007/s12274-017-1932-5,"Nanowire devices have attracted considerable attention because of their unique structure and novel properties, and have opened up significant development opportunities. However, …",17
36,Bayesian neural network realization by exploiting inherent stochastic characteristics of analog RRAM,https://ieeexplore.ieee.org/abstract/document/8993616/,"For the first time, this paper develops a novel stochastic computing method by utilizing the inherent random noises of analog RRAM. With the designed analog switching characteristics, …",18
36,Improving interpretability of deep neural networks with semantic information,http://openaccess.thecvf.com/content_cvpr_2017/html/Dong_Improving_Interpretability_of_CVPR_2017_paper.html,… Jun Zhu Bo Zhang Tsinghua National Lab for Information Science and Technology State Key Lab of Intelligent Technology and Systems Center for Bio-Inspired Computing Research …,121
36,Tianshou: A highly modularized deep reinforcement learning library,https://arxiv.org/abs/2107.14171,"In this paper, we present Tianshou, a highly modularized Python library for deep reinforcement learning (DRL) that uses PyTorch as its backend. Tianshou intends to be research-…",62
36,Analyzing the training processes of deep generative models,https://ieeexplore.ieee.org/abstract/document/8019879/,"… of seven machine learning experts from the Tsinghua Machine Learning Group. One of their … third workshop involved seven experts from the Tsinghua Visual Media Group, who are …",147
36,Robustness and accuracy could be reconcilable by (proper) definition,https://proceedings.mlr.press/v162/pang22a.html,"… Tianyu Pang, Kun Xu, Chongxuan Li, Yang Song, Stefano Ermon, and Jun Zhu. Efficient learning of generative models via finite-difference score matching. In Annual Conference on …",22
36,Vflow: More expressive generative flows with variational data augmentation,http://proceedings.mlr.press/v119/chen20p.html,"Generative flows are promising tractable models for density modeling that define probabilistic distributions with invertible transformations. However, tractability imposes architectural …",43
36,Towards interpretable deep neural networks by leveraging adversarial examples,https://arxiv.org/abs/1708.05493,… Jun Zhu Fan Bao Tsinghua National Lab for Information Science and Technology State Key Lab of Intelligent Technology and Systems Center for Bio-Inspired Computing Research …,119
36,Maximum likelihood training for score-based diffusion odes by high order denoising score matching,https://proceedings.mlr.press/v162/lu22f.html,"… Correspondence to: Jianfei Chen <jianfeic@tsinghua.edu.cn>, Jun Zhu <dcszj@tsinghua.… BJJWZYJH012019100020098; a grant from Tsinghua Institute for Guo Qiang; the NVIDIA …",9
36,Ranking Cost: Building An Efficient and Scalable Circuit Routing Planner with Evolution-Based Optimization,https://arxiv.org/abs/2110.03939,Circuit routing has been a historically challenging problem in designing electronic systems such as very large-scale integration (VLSI) and printed circuit boards (PCBs). The main …,2
36,Graphical generative adversarial networks,https://proceedings.neurips.cc/paper/2018/hash/c5c1cb0bebd56ae38817b251ad72bedb-Abstract.html,We propose Graphical Generative Adversarial Networks (Graphical-GAN) to model structured data. Graphical-GAN conjoins the power of Bayesian networks on compactly representing …,41
36,Boosting adversarial attacks with momentum,http://openaccess.thecvf.com/content_cvpr_2018/html/Dong_Boosting_Adversarial_Attacks_CVPR_2018_paper.html,"Deep neural networks are vulnerable to adversarial examples, which poses security concerns on these algorithms due to the potentially severe consequences. Adversarial attacks …",1937
37,Defending batch-level label inference and replacement attacks in vertical federated learning,https://ieeexplore.ieee.org/abstract/document/9833321/,"… Tianyuan Zou is an undergraduate student from Tsinghua University, China, majoring in Com… degree with Institute for AI Industry Research, Tsinghua University. Her current research …",15
37,Tracking the Micro‐Heterogeneity and Hydrogen‐Bonding Interactions in Hydroxyl‐Functionalized Ionic Liquid Solutions: A Combined Experimental and …,https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/cphc.202100395,"Ionic liquids (ILs) are an important class of media that are usually used in combination with polar solvents to reduce costs and tune their physicochemical properties. In this regard, it is …",2
37,Distance-Sensitive Offline Reinforcement Learning,https://arxiv.org/abs/2205.11027,"In offline reinforcement learning (RL), one detrimental issue to policy learning is the error accumulation of deep Q function in out-of-distribution (OOD) areas. Unfortunately, existing …",3
37,Pq-transformer: Jointly parsing 3d objects and layouts from point clouds,https://ieeexplore.ieee.org/abstract/document/9682598/,"3D scene understanding from point clouds plays a vital role for various robotic applications. Unfortunately, current state-of-the-art methods use separate neural networks for different …",13
37,Mutual Information Regularization for Vertical Federated Learning,https://arxiv.org/abs/2301.01142,"… Tianyuan Zou Yang Liu Ya-Qin Zhang Institute for AI Industry Research, Tsinghua University Beijing, China zty22@mails.tsinghua.edu.cn, liuy03@air.tsinghua.edu.cn, zhangyaqin@…",0
37,Hydrogen-bonding interactions in pyridinium-based ionic liquids and dimethyl sulfoxide binary systems: a combined experimental and computational study,https://pubs.acs.org/doi/abs/10.1021/acsomega.7b01805,The addition of highly polar and aprotic cosolvents to ionic liquids has proven to considerably decrease the viscosity of the solution and improve mass transfer in many chemical …,47
37,LODE: Locally Conditioned Eikonal Implicit Scene Completion from Sparse LiDAR,https://arxiv.org/abs/2302.14052,"… ,yuanjirui,zhouguyue,zhangyaqin}@air.tsinghua.edu.cn. 2Department of Computer Science and Technology, Tsinghua University, China, li-pf22@mails.tsinghua.edu.cn. University …",1
